filename,win
output/screenshots\1718767424.6911647.png,1
output/screenshots\1718767425.5505056.png,1
output/screenshots\1718767426.3469148.png,1
output/screenshots\1718767427.1658885.png,1
output/screenshots\1718767427.9126143.png,1
output/screenshots\1718767428.7184315.png,1
output/screenshots\1718767429.450899.png,1
output/screenshots\1718767430.1544526.png,1
output/screenshots\1718767430.8771024.png,1
output/screenshots\1718767431.6041372.png,1
output/screenshots\1718767432.3361726.png,1
output/screenshots\1718767433.1003294.png,1
output/screenshots\1718767433.78505.png,1
output/screenshots\1718767434.5380719.png,1
output/screenshots\1718767435.248206.png,1
output/screenshots\1718767435.97136.png,1
output/screenshots\1718767436.688165.png,1
output/screenshots\1718767437.4860165.png,1
output/screenshots\1718767438.2320795.png,1
output/screenshots\1718767439.0018816.png,1
output/screenshots\1718767439.718108.png,1
output/screenshots\1718767440.478338.png,1
output/screenshots\1718767441.2618222.png,1
output/screenshots\1718767442.0163026.png,1
output/screenshots\1718767442.7559373.png,1
output/screenshots\1718767443.5067794.png,1
output/screenshots\1718767444.2461183.png,1
output/screenshots\1718767444.991285.png,1
output/screenshots\1718767445.7360747.png,1
output/screenshots\1718767446.434726.png,1
output/screenshots\1718767447.165909.png,1
output/screenshots\1718767447.9120908.png,1
output/screenshots\1718767448.673913.png,1
output/screenshots\1718767449.4280963.png,1
output/screenshots\1718767450.171652.png,1
output/screenshots\1718767450.947145.png,1
output/screenshots\1718767451.681375.png,1
output/screenshots\1718772596.5706387.jpg,0
output/screenshots\1718772597.3270195.jpg,0
output/screenshots\1718772597.8779626.jpg,0
output/screenshots\1718772614.4312325.jpg,0
output/screenshots\1718772615.0270152.jpg,0
output/screenshots\1718772615.6034894.jpg,0
output/screenshots\1718772616.3462045.jpg,0
output/screenshots\1718772617.0989547.jpg,0
output/screenshots\1718772617.804638.jpg,0
output/screenshots\1718772618.4920926.jpg,0
output/screenshots\1718772619.2185316.jpg,0
output/screenshots\1718772619.9418592.jpg,0
output/screenshots\1718772620.6540325.jpg,0
output/screenshots\1718772621.3399634.jpg,0
output/screenshots\1718772622.019126.jpg,0
output/screenshots\1718772622.775397.jpg,0
output/screenshots\1718772623.4958787.jpg,0
output/screenshots\1718772624.2504127.jpg,0
output/screenshots\1718772624.927195.jpg,0
output/screenshots\1718772625.595773.jpg,0
output/screenshots\1718772626.3177726.jpg,0
output/screenshots\1718772627.0944433.jpg,0
output/screenshots\1718772627.874083.jpg,0
output/screenshots\1718772628.6307743.jpg,0
output/screenshots\1718772629.390914.jpg,0
output/screenshots\1718772630.1196163.jpg,0
output/screenshots\1718772630.7897556.jpg,0
output/screenshots\1718772631.5200748.jpg,0
output/screenshots\1718772632.2924554.jpg,0
output/screenshots\1718772633.0372348.jpg,0
output/screenshots\1718772633.734342.jpg,0
output/screenshots\1718772634.4442227.jpg,0
output/screenshots\1718772635.1695595.jpg,0
output/screenshots\1718772635.8860953.jpg,0
output/screenshots\1718772636.6123495.jpg,0
output/screenshots\1718772637.373471.jpg,0
output/screenshots\1718772638.1186414.jpg,0
output/screenshots\1718772638.8513646.jpg,0
output/screenshots\1718772639.5443.jpg,0
output/screenshots\1718772640.2689106.jpg,0
output/screenshots\1718772640.9726985.jpg,0
output/screenshots\1718772641.6616158.jpg,0
output/screenshots\1718772642.3442848.jpg,0
output/screenshots\1718772643.075016.jpg,0
output/screenshots\1718772643.7601507.jpg,0
output/screenshots\1718772644.468758.jpg,0
output/screenshots\1718772645.211349.jpg,0
output/screenshots\1718772645.9555757.jpg,0
output/screenshots\1718772646.652501.jpg,0
output/screenshots\1718772647.3520753.jpg,0
output/screenshots\1718772648.1070318.jpg,0
output/screenshots\1718772648.8499284.jpg,0
output/screenshots\1718772649.5941303.jpg,0
output/screenshots\1718772650.2794197.jpg,0
output/screenshots\1718772650.980353.jpg,0
output/screenshots\1718772651.7271807.jpg,0
output/screenshots\1718772652.4411514.jpg,0
output/screenshots\1718772653.1786096.jpg,0
output/screenshots\1718772653.9195893.jpg,0
output/screenshots\1718772654.5994616.jpg,0
output/screenshots\1718772655.3336496.jpg,0
output/screenshots\1718772656.0347207.jpg,0
output/screenshots\1718772656.7367506.jpg,0
output/screenshots\1718772657.51278.jpg,0
output/screenshots\1718772658.2210898.jpg,0
output/screenshots\1718772658.9022267.jpg,0
output/screenshots\1718772659.5853155.jpg,0
output/screenshots\1718772660.3201344.jpg,0
output/screenshots\1718772661.0392835.jpg,0
output/screenshots\1718772661.8046064.jpg,0
output/screenshots\1718772662.5344093.jpg,0
output/screenshots\1718772663.2651198.jpg,0
output/screenshots\1718772663.964837.jpg,0
output/screenshots\1718772664.7053366.jpg,0
output/screenshots\1718772665.384956.jpg,0
output/screenshots\1718772666.1121519.jpg,0
output/screenshots\1718772666.8546388.jpg,0
output/screenshots\1718772667.5367723.jpg,0
output/screenshots\1718772668.214199.jpg,0
output/screenshots\1718772668.897025.jpg,0
output/screenshots\1718772669.5949032.jpg,0
output/screenshots\1718772670.3745291.jpg,0
output/screenshots\1718772671.0829883.jpg,0
output/screenshots\1718772671.7756865.jpg,0
output/screenshots\1718772672.4600313.jpg,0
output/screenshots\1718772673.178152.jpg,0
output/screenshots\1718772673.9485996.jpg,0
output/screenshots\1718772674.7135825.jpg,0
output/screenshots\1718772675.3899186.jpg,0
output/screenshots\1718772676.0871792.jpg,0
output/screenshots\1718772676.8547733.jpg,0
output/screenshots\1718772677.5694346.jpg,0
output/screenshots\1718772678.2646317.jpg,0
output/screenshots\1718772678.9623687.jpg,0
output/screenshots\1718772679.6773353.jpg,0
output/screenshots\1718772680.3708775.jpg,0
output/screenshots\1718772681.0744586.jpg,0
output/screenshots\1718772681.7986188.jpg,0
output/screenshots\1718772682.5200534.jpg,0
output/screenshots\1718772683.2418048.jpg,0
output/screenshots\1718772683.963802.jpg,0
output/screenshots\1718772684.7168233.jpg,0
output/screenshots\1718772685.4121122.jpg,0
output/screenshots\1718772686.1206298.jpg,0
output/screenshots\1718772686.815938.jpg,0
output/screenshots\1718772687.5225136.jpg,0
output/screenshots\1718772688.1859527.jpg,0
output/screenshots\1718772688.8535519.jpg,0
output/screenshots\1718772689.5192955.jpg,0
output/screenshots\1718772690.2139206.jpg,0
output/screenshots\1718772690.9337137.jpg,0
output/screenshots\1718772691.657156.jpg,0
output/screenshots\1718772692.3357124.jpg,0
output/screenshots\1718772693.0605452.jpg,0
output/screenshots\1718772693.7434196.jpg,0
output/screenshots\1718772694.479851.jpg,0
output/screenshots\1718772695.1979322.jpg,0
output/screenshots\1718772695.89969.jpg,0
output/screenshots\1718772696.5992947.jpg,0
output/screenshots\1718772697.376971.jpg,0
output/screenshots\1718772698.1751652.jpg,0
output/screenshots\1718772698.9334862.jpg,0
output/screenshots\1718772699.6428685.jpg,0
output/screenshots\1718772700.3409142.jpg,0
output/screenshots\1718772701.0489283.jpg,0
output/screenshots\1718772701.7535667.jpg,0
output/screenshots\1718772786.1125066.jpg,0
output/screenshots\1718772786.7321236.jpg,0
output/screenshots\1718772787.3119473.jpg,0
output/screenshots\1718772787.937438.jpg,0
output/screenshots\1718772788.5606267.jpg,0
output/screenshots\1718772789.1816304.jpg,0
output/screenshots\1718772789.8085597.jpg,0
output/screenshots\1718772790.4320958.jpg,0
output/screenshots\1718772791.073347.jpg,0
output/screenshots\1718772791.7041712.jpg,0
output/screenshots\1718772792.329408.jpg,0
output/screenshots\1718772792.9548657.jpg,0
output/screenshots\1718772793.5839462.jpg,0
output/screenshots\1718772794.2102978.jpg,0
output/screenshots\1718772794.8354099.jpg,0
output/screenshots\1718772795.447774.jpg,0
output/screenshots\1718772796.0655186.jpg,0
output/screenshots\1718772796.686204.jpg,0
output/screenshots\1718772797.3165247.jpg,0
output/screenshots\1718772797.9603803.jpg,0
output/screenshots\1718772798.6008017.jpg,0
output/screenshots\1718772799.2254784.jpg,0
output/screenshots\1718772799.8478549.jpg,0
output/screenshots\1718772800.4818468.jpg,0
output/screenshots\1718772801.101888.jpg,0
output/screenshots\1718772801.7310178.jpg,0
output/screenshots\1718772802.3744407.jpg,0
output/screenshots\1718772802.991862.jpg,0
output/screenshots\1718772803.6256535.jpg,0
output/screenshots\1718772804.2521064.jpg,0
output/screenshots\1718772804.870532.jpg,0
output/screenshots\1718772805.5304885.jpg,0
output/screenshots\1718772806.1589012.jpg,0
output/screenshots\1718772806.788377.jpg,0
output/screenshots\1718772807.4365933.jpg,0
output/screenshots\1718772808.11483.jpg,0
output/screenshots\1718772808.782186.jpg,0
output/screenshots\1718772809.491529.jpg,0
output/screenshots\1718772810.1764576.jpg,0
output/screenshots\1718772810.806537.jpg,0
output/screenshots\1718772811.444203.jpg,0
output/screenshots\1718772812.0765026.jpg,0
output/screenshots\1718772812.7239861.jpg,0
output/screenshots\1718772813.3627543.jpg,0
output/screenshots\1718772813.995135.jpg,0
output/screenshots\1718772814.625019.jpg,0
output/screenshots\1718772815.2408712.jpg,0
output/screenshots\1718772815.8715074.jpg,0
output/screenshots\1718772816.4903982.jpg,0
output/screenshots\1718772817.118314.jpg,0
output/screenshots\1718772817.7506886.jpg,0
output/screenshots\1718772818.3845992.jpg,0
output/screenshots\1718772819.016406.jpg,0
output/screenshots\1718772819.6663814.jpg,0
output/screenshots\1718772820.2893991.jpg,0
output/screenshots\1718772820.933828.jpg,0
output/screenshots\1718772821.5642774.jpg,0
output/screenshots\1718772822.2060492.jpg,0
output/screenshots\1718772822.8619072.jpg,0
output/screenshots\1718772823.493998.jpg,0
output/screenshots\1718772824.1227424.jpg,0
output/screenshots\1718772824.752078.jpg,0
output/screenshots\1718772825.4044762.jpg,0
output/screenshots\1718772826.0365033.jpg,0
output/screenshots\1718772826.6883593.jpg,0
output/screenshots\1718772827.3172667.jpg,0
output/screenshots\1718772827.950335.jpg,0
output/screenshots\1718772828.576636.jpg,0
output/screenshots\1718772829.191065.jpg,0
output/screenshots\1718772829.8476305.jpg,0
output/screenshots\1718772830.4867668.jpg,0
output/screenshots\1718772831.1106775.jpg,0
output/screenshots\1718772831.7278259.jpg,0
output/screenshots\1718772843.7561958.jpg,1
output/screenshots\1718772844.3456585.jpg,1
output/screenshots\1718772844.921457.jpg,1
output/screenshots\1718772845.5541403.jpg,1
output/screenshots\1718772846.1716332.jpg,1
output/screenshots\1718772846.7929304.jpg,1
output/screenshots\1718772847.441816.jpg,1
output/screenshots\1718772848.061911.jpg,1
output/screenshots\1718772848.68632.jpg,1
output/screenshots\1718772849.316642.jpg,1
output/screenshots\1718772849.952734.jpg,1
output/screenshots\1718772850.59184.jpg,1
output/screenshots\1718772851.2213752.jpg,1
output/screenshots\1718772851.86511.jpg,1
output/screenshots\1718772852.4923995.jpg,1
output/screenshots\1718772853.1185908.jpg,1
output/screenshots\1718772853.7402217.jpg,1
output/screenshots\1718772854.3763642.jpg,1
output/screenshots\1718772855.0131655.jpg,1
output/screenshots\1718772855.6576107.jpg,1
output/screenshots\1718772856.2916958.jpg,1
output/screenshots\1718772856.9294984.jpg,1
output/screenshots\1718772857.5662236.jpg,1
output/screenshots\1718772858.179269.jpg,1
output/screenshots\1718772858.7981665.jpg,1
output/screenshots\1718772859.431956.jpg,1
output/screenshots\1718772860.0627222.jpg,1
output/screenshots\1718772860.6847544.jpg,1
output/screenshots\1718772861.3108814.jpg,1
output/screenshots\1718772861.9301977.jpg,1
output/screenshots\1718772862.5713341.jpg,1
output/screenshots\1718772863.191691.jpg,1
output/screenshots\1718772863.8219576.jpg,1
output/screenshots\1718772864.4549167.jpg,1
output/screenshots\1718772865.105064.jpg,1
output/screenshots\1718772865.7394202.jpg,1
output/screenshots\1718772866.3689888.jpg,1
output/screenshots\1718772867.0238416.jpg,1
output/screenshots\1718772867.6812747.jpg,1
output/screenshots\1718772868.3517172.jpg,1
output/screenshots\1718772869.0533383.jpg,1
output/screenshots\1718772869.8184173.jpg,1
output/screenshots\1718772870.6100683.jpg,1
output/screenshots\1718772871.2864735.jpg,1
output/screenshots\1718772871.9367912.jpg,1
output/screenshots\1718772872.5727272.jpg,1
output/screenshots\1718772873.190922.jpg,1
output/screenshots\1718772873.8162642.jpg,1
output/screenshots\1718772874.4976175.jpg,1
output/screenshots\1718772875.1591911.jpg,1
output/screenshots\1718772875.7862353.jpg,1
output/screenshots\1718772876.407282.jpg,1
output/screenshots\1718772877.0583706.jpg,1
output/screenshots\1718772877.698078.jpg,1
output/screenshots\1718772878.3315783.jpg,1
output/screenshots\1718772878.961796.jpg,1
output/screenshots\1718772879.5846038.jpg,1
output/screenshots\1718772880.206769.jpg,1
output/screenshots\1718772880.8589745.jpg,1
output/screenshots\1718772881.4961014.jpg,1
output/screenshots\1718772882.1521842.jpg,1
output/screenshots\1718772882.801735.jpg,1
output/screenshots\1718772883.4295993.jpg,1
output/screenshots\1718772884.0563376.jpg,1
output/screenshots\1718772884.6779218.jpg,1
output/screenshots\1718772885.3158598.jpg,1
output/screenshots\1718772885.9349778.jpg,1
output/screenshots\1718772886.5517461.jpg,1
output/screenshots\1718772887.1881928.jpg,1
output/screenshots\1718772887.810049.jpg,1
output/screenshots\1718772888.435743.jpg,1
output/screenshots\1718772889.0633698.jpg,1
output/screenshots\1718772889.699585.jpg,1
output/screenshots\1718772890.3237026.jpg,1
output/screenshots\1718772890.9483745.jpg,1
output/screenshots\1718772891.5826921.jpg,1
output/screenshots\1718772892.2605627.jpg,1
output/screenshots\1718772892.9217033.jpg,1
output/screenshots\1718772893.5889797.jpg,1
output/screenshots\1718772894.25375.jpg,1
output/screenshots\1718772894.9298108.jpg,1
output/screenshots\1718772895.5717874.jpg,1
output/screenshots\1718772896.1962469.jpg,1
output/screenshots\1718772896.8291712.jpg,1
output/screenshots\1718772897.453614.jpg,1
output/screenshots\1718772898.0734203.jpg,1
output/screenshots\1718772898.6947367.jpg,1
output/screenshots\1718772899.3259957.jpg,1
output/screenshots\1718772899.9458919.jpg,1
output/screenshots\1718772900.5736492.jpg,1
output/screenshots\1718772901.1926956.jpg,1
output/screenshots\1718772901.82026.jpg,1
output/screenshots\1718772902.4609158.jpg,1
output/screenshots\1718772903.094173.jpg,1
output/screenshots\1718772903.7247465.jpg,1
output/screenshots\1718772904.3826602.jpg,1
output/screenshots\1718772905.0125482.jpg,1
output/screenshots\1718772905.6291368.jpg,1
output/screenshots\1718772906.2559423.jpg,1
output/screenshots\1718772906.8836803.jpg,1
output/screenshots\1718772907.516179.jpg,1
output/screenshots\1718772908.1329377.jpg,1
output/screenshots\1718772908.7577484.jpg,1
output/screenshots\1718772909.4012609.jpg,1
output/screenshots\1718772910.040134.jpg,1
output/screenshots\1718772910.6647859.jpg,1
output/screenshots\1718772911.3037415.jpg,1
output/screenshots\1718772911.93711.jpg,1
output/screenshots\1718772912.564582.jpg,1
output/screenshots\1718772913.1842318.jpg,1
output/screenshots\1718772913.8041048.jpg,1
output/screenshots\1718772914.4546402.jpg,1
output/screenshots\1718772915.075879.jpg,1
output/screenshots\1718772915.6939485.jpg,1
output/screenshots\1718772916.316122.jpg,1
output/screenshots\1718772916.9534214.jpg,1
output/screenshots\1718772917.5723672.jpg,1
output/screenshots\1718772918.1906803.jpg,1
output/screenshots\1718772918.8215718.jpg,1
output/screenshots\1718772919.4461038.jpg,1
output/screenshots\1718772920.0781338.jpg,1
output/screenshots\1718772920.7000482.jpg,1
output/screenshots\1718772921.335929.jpg,1
output/screenshots\1718772921.986486.jpg,1
output/screenshots\1718772922.6200378.jpg,1
output/screenshots\1718772923.2509122.jpg,1
output/screenshots\1718772923.8830914.jpg,1
output/screenshots\1718772924.50585.jpg,1
output/screenshots\1718772925.136338.jpg,1
output/screenshots\1718772925.7702606.jpg,1
output/screenshots\1718772926.399996.jpg,1
output/screenshots\1718772927.0500598.jpg,1
output/screenshots\1718772927.7140086.jpg,1
output/screenshots\1718772928.4112415.jpg,1
output/screenshots\1718772929.113908.jpg,1
output/screenshots\1718772929.832166.jpg,1
output/screenshots\1718772930.526945.jpg,1
output/screenshots\1718772931.1956668.jpg,1
output/screenshots\1718772931.8321948.jpg,1
output/screenshots\1718772932.4701114.jpg,1
output/screenshots\1718772933.0996385.jpg,1
output/screenshots\1718772933.7374048.jpg,1
output/screenshots\1718772934.3757613.jpg,1
output/screenshots\1718772935.0013506.jpg,1
output/screenshots\1718772935.6335416.jpg,1
output/screenshots\1718772947.3010101.jpg,0
output/screenshots\1718772947.885338.jpg,0
output/screenshots\1718772948.4689562.jpg,0
output/screenshots\1718772949.148557.jpg,0
output/screenshots\1718772949.803814.jpg,0
output/screenshots\1718772950.4359393.jpg,0
output/screenshots\1718772951.0646932.jpg,0
output/screenshots\1718772951.7007709.jpg,0
output/screenshots\1718772952.3347082.jpg,0
output/screenshots\1718772952.963768.jpg,0
output/screenshots\1718772953.5917802.jpg,0
output/screenshots\1718772954.2099464.jpg,0
output/screenshots\1718772954.8709643.jpg,0
output/screenshots\1718772955.511335.jpg,0
output/screenshots\1718772956.1417792.jpg,0
output/screenshots\1718772956.7694242.jpg,0
output/screenshots\1718772957.3948786.jpg,0
output/screenshots\1718772958.0289366.jpg,0
output/screenshots\1718772958.6673937.jpg,0
output/screenshots\1718772959.2941468.jpg,0
output/screenshots\1718772959.9111347.jpg,0
output/screenshots\1718772960.5343468.jpg,0
output/screenshots\1718772961.2008886.jpg,0
output/screenshots\1718772961.8855453.jpg,0
output/screenshots\1718772962.5714033.jpg,0
output/screenshots\1718772963.2437518.jpg,0
output/screenshots\1718772963.9307966.jpg,0
output/screenshots\1718772964.5881584.jpg,0
output/screenshots\1718772965.221883.jpg,0
output/screenshots\1718772965.8416467.jpg,0
output/screenshots\1718772966.4720595.jpg,0
output/screenshots\1718772967.1121147.jpg,0
output/screenshots\1718772967.743044.jpg,0
output/screenshots\1718772968.3577688.jpg,0
output/screenshots\1718772968.9817111.jpg,0
output/screenshots\1718772969.6117344.jpg,0
output/screenshots\1718772970.243882.jpg,0
output/screenshots\1718772970.8638802.jpg,0
output/screenshots\1718772971.5039096.jpg,0
output/screenshots\1718772972.1294694.jpg,0
output/screenshots\1718772972.7643135.jpg,0
output/screenshots\1718772973.3796644.jpg,0
output/screenshots\1718772974.0041006.jpg,0
output/screenshots\1718772974.6516626.jpg,0
output/screenshots\1718772975.292614.jpg,0
output/screenshots\1718772975.9416463.jpg,0
output/screenshots\1718772976.5613706.jpg,0
output/screenshots\1718772977.2044864.jpg,0
output/screenshots\1718772977.825889.jpg,0
output/screenshots\1718772978.4523647.jpg,0
output/screenshots\1718772979.0796623.jpg,0
output/screenshots\1718772979.715658.jpg,0
output/screenshots\1718772980.354012.jpg,0
output/screenshots\1718772980.9811423.jpg,0
output/screenshots\1718772981.617173.jpg,0
output/screenshots\1718772982.2357912.jpg,0
output/screenshots\1718772982.8597908.jpg,0
output/screenshots\1718772983.4797976.jpg,0
output/screenshots\1718772984.1212685.jpg,0
output/screenshots\1718772984.7593412.jpg,0
output/screenshots\1718772985.381179.jpg,0
output/screenshots\1718772986.02252.jpg,0
output/screenshots\1718772986.639738.jpg,0
output/screenshots\1718772987.2570288.jpg,0
output/screenshots\1718772987.8995423.jpg,0
output/screenshots\1718772988.5234995.jpg,0
output/screenshots\1718772989.157723.jpg,0
output/screenshots\1718772989.7759984.jpg,0
output/screenshots\1718772990.4083555.jpg,0
output/screenshots\1718772991.0304503.jpg,0
output/screenshots\1718772991.6546154.jpg,0
output/screenshots\1718772992.2702768.jpg,0
output/screenshots\1718772992.9113245.jpg,0
output/screenshots\1718772993.5370066.jpg,0
output/screenshots\1718772994.1613588.jpg,0
output/screenshots\1718772994.8106856.jpg,0
output/screenshots\1718772995.435804.jpg,0
output/screenshots\1718772996.0634995.jpg,0
output/screenshots\1718772996.715825.jpg,0
output/screenshots\1718772997.3509338.jpg,0
output/screenshots\1718772997.9809551.jpg,0
output/screenshots\1718772998.603448.jpg,0
output/screenshots\1718772999.2384558.jpg,0
output/screenshots\1718772999.8687325.jpg,0
output/screenshots\1718773000.4906855.jpg,0
output/screenshots\1718773001.1048043.jpg,0
output/screenshots\1718773001.7225902.jpg,0
output/screenshots\1718773002.3454287.jpg,0
output/screenshots\1718773002.971242.jpg,0
output/screenshots\1718773003.6080873.jpg,0
output/screenshots\1718773004.2374737.jpg,0
output/screenshots\1718773004.892289.jpg,0
output/screenshots\1718773005.5278747.jpg,0
output/screenshots\1718773006.1831844.jpg,0
output/screenshots\1718773006.8039734.jpg,0
output/screenshots\1718773007.4395065.jpg,0
output/screenshots\1718773008.066547.jpg,0
output/screenshots\1718773008.7021058.jpg,0
output/screenshots\1718773009.3554187.jpg,0
output/screenshots\1718773009.994487.jpg,0
output/screenshots\1718773010.6372194.jpg,0
output/screenshots\1718773011.2755332.jpg,0
output/screenshots\1718773034.3665168.jpg,0
output/screenshots\1718773034.9850354.jpg,0
output/screenshots\1718773035.5609148.jpg,0
output/screenshots\1718773036.1899168.jpg,0
output/screenshots\1718773036.8208141.jpg,0
output/screenshots\1718773037.458259.jpg,0
output/screenshots\1718773038.089951.jpg,0
output/screenshots\1718773038.7195294.jpg,0
output/screenshots\1718773039.3640518.jpg,0
output/screenshots\1718773039.9886158.jpg,0
output/screenshots\1718773040.6277468.jpg,0
output/screenshots\1718773041.2621152.jpg,0
output/screenshots\1718773041.8946295.jpg,0
output/screenshots\1718773042.5166116.jpg,0
output/screenshots\1718773043.145486.jpg,0
output/screenshots\1718773043.7908669.jpg,0
output/screenshots\1718773044.439806.jpg,0
output/screenshots\1718773045.0795882.jpg,0
output/screenshots\1718773045.7106397.jpg,0
output/screenshots\1718773046.3413165.jpg,0
output/screenshots\1718773046.963104.jpg,0
output/screenshots\1718773047.596032.jpg,0
output/screenshots\1718773048.3022153.jpg,0
output/screenshots\1718773048.9903648.jpg,0
output/screenshots\1718773049.7069757.jpg,0
output/screenshots\1718773050.3722634.jpg,0
output/screenshots\1718773051.0171926.jpg,0
output/screenshots\1718773051.6701555.jpg,0
output/screenshots\1718773052.3556833.jpg,0
output/screenshots\1718773052.99206.jpg,0
output/screenshots\1718773053.623669.jpg,0
output/screenshots\1718773054.2653136.jpg,0
output/screenshots\1718773054.903591.jpg,0
output/screenshots\1718773055.5230336.jpg,0
output/screenshots\1718773056.1512513.jpg,0
output/screenshots\1718773056.8055725.jpg,0
output/screenshots\1718773057.4353466.jpg,0
output/screenshots\1718773058.057536.jpg,0
output/screenshots\1718773058.6952379.jpg,0
output/screenshots\1718773059.3207827.jpg,0
output/screenshots\1718773059.941243.jpg,0
output/screenshots\1718773060.5641456.jpg,0
output/screenshots\1718773061.2011955.jpg,0
output/screenshots\1718773061.8669436.jpg,0
output/screenshots\1718773062.4932516.jpg,0
output/screenshots\1718773063.1339893.jpg,0
output/screenshots\1718773063.7583272.jpg,0
output/screenshots\1718773064.3904397.jpg,0
output/screenshots\1718773065.0110145.jpg,0
output/screenshots\1718773065.6562235.jpg,0
output/screenshots\1718773066.2902572.jpg,0
output/screenshots\1718773066.9355924.jpg,0
output/screenshots\1718773067.5618317.jpg,0
output/screenshots\1718773068.190792.jpg,0
output/screenshots\1718773068.8379726.jpg,0
output/screenshots\1718773069.4750822.jpg,0
output/screenshots\1718773070.1105716.jpg,0
output/screenshots\1718773070.7469738.jpg,0
output/screenshots\1718773071.4044323.jpg,0
output/screenshots\1718773072.0325253.jpg,0
output/screenshots\1718773072.6785166.jpg,0
output/screenshots\1718773073.3205051.jpg,0
output/screenshots\1718773073.9868586.jpg,0
output/screenshots\1718773074.6652257.jpg,0
output/screenshots\1718773075.3531153.jpg,0
output/screenshots\1718773076.008233.jpg,0
output/screenshots\1718773076.6714704.jpg,0
output/screenshots\1718773077.3605971.jpg,0
output/screenshots\1718773078.0811968.jpg,0
output/screenshots\1718773078.730745.jpg,0
output/screenshots\1718773079.3744326.jpg,0
output/screenshots\1718773080.0131955.jpg,0
output/screenshots\1718773080.6563976.jpg,0
output/screenshots\1718773081.308518.jpg,0
output/screenshots\1718773081.9419148.jpg,0
output/screenshots\1718773082.577273.jpg,0
output/screenshots\1718773083.2087164.jpg,0
output/screenshots\1718773083.8452852.jpg,0
output/screenshots\1718773084.4918845.jpg,0
output/screenshots\1718773085.1235304.jpg,0
output/screenshots\1718773085.7718213.jpg,0
output/screenshots\1718773086.4028957.jpg,0
output/screenshots\1718773087.0450714.jpg,0
output/screenshots\1718773087.6870599.jpg,0
output/screenshots\1718773088.3341234.jpg,0
output/screenshots\1718773088.965348.jpg,0
output/screenshots\1718773089.612632.jpg,0
output/screenshots\1718773090.2497256.jpg,0
output/screenshots\1718773090.8705165.jpg,0
output/screenshots\1718773091.5052428.jpg,0
output/screenshots\1718773092.12928.jpg,0
output/screenshots\1718773092.7659943.jpg,0
output/screenshots\1718773093.4610183.jpg,0
output/screenshots\1718773094.1406927.jpg,0
output/screenshots\1718773094.8028526.jpg,0
output/screenshots\1718773095.5124211.jpg,0
output/screenshots\1718773096.1861863.jpg,0
output/screenshots\1718773096.892593.jpg,0
output/screenshots\1718773097.5764585.jpg,0
output/screenshots\1718773098.2553077.jpg,0
output/screenshots\1718773098.9032862.jpg,0
output/screenshots\1718773099.5350702.jpg,0
output/screenshots\1718773137.5695288.jpg,0
output/screenshots\1718773138.241039.jpg,0
output/screenshots\1718773138.8332975.jpg,0
output/screenshots\1718773139.720771.jpg,0
output/screenshots\1718773140.3531106.jpg,0
output/screenshots\1718773141.3599417.jpg,0
output/screenshots\1718773141.9902282.jpg,0
output/screenshots\1718773142.6280398.jpg,0
output/screenshots\1718773143.256146.jpg,0
output/screenshots\1718773143.8949726.jpg,0
output/screenshots\1718773144.5335667.jpg,0
output/screenshots\1718773145.1726472.jpg,0
output/screenshots\1718773145.811059.jpg,0
output/screenshots\1718773146.4384308.jpg,0
output/screenshots\1718773147.0691822.jpg,0
output/screenshots\1718773147.7070906.jpg,0
output/screenshots\1718773148.3500881.jpg,0
output/screenshots\1718773148.9889917.jpg,0
output/screenshots\1718773149.6403768.jpg,0
output/screenshots\1718773150.2751057.jpg,0
output/screenshots\1718773150.9173148.jpg,0
output/screenshots\1718773151.5457401.jpg,0
output/screenshots\1718773152.1630948.jpg,0
output/screenshots\1718773152.8007433.jpg,0
output/screenshots\1718773153.4374092.jpg,0
output/screenshots\1718773154.075824.jpg,0
output/screenshots\1718773154.7060456.jpg,0
output/screenshots\1718773155.3618503.jpg,0
output/screenshots\1718773156.0064447.jpg,0
output/screenshots\1718773156.632755.jpg,0
output/screenshots\1718773157.2812688.jpg,0
output/screenshots\1718773157.9278378.jpg,0
output/screenshots\1718773158.561712.jpg,0
output/screenshots\1718773159.19996.jpg,0
output/screenshots\1718773159.8387628.jpg,0
output/screenshots\1718773160.4749324.jpg,0
output/screenshots\1718773161.1076775.jpg,0
output/screenshots\1718773161.743445.jpg,0
output/screenshots\1718773162.3801746.jpg,0
output/screenshots\1718773163.0126061.jpg,0
output/screenshots\1718773163.6323047.jpg,0
output/screenshots\1718773164.2673132.jpg,0
output/screenshots\1718773164.8929083.jpg,0
output/screenshots\1718773165.522461.jpg,0
output/screenshots\1718773166.1633368.jpg,0
output/screenshots\1718773166.8074722.jpg,0
output/screenshots\1718773167.4336333.jpg,0
output/screenshots\1718773168.072037.jpg,0
output/screenshots\1718773168.7005844.jpg,0
output/screenshots\1718773169.3173568.jpg,0
output/screenshots\1718773169.9403574.jpg,0
output/screenshots\1718773170.5721643.jpg,0
output/screenshots\1718773171.2090302.jpg,0
output/screenshots\1718773171.8530715.jpg,0
output/screenshots\1718773172.4805474.jpg,0
output/screenshots\1718773173.1226685.jpg,0
output/screenshots\1718773173.750104.jpg,0
output/screenshots\1718773174.391473.jpg,0
output/screenshots\1718773175.0210154.jpg,0
output/screenshots\1718773175.649228.jpg,0
output/screenshots\1718773176.2816472.jpg,0
